Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_n,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Cabin_d_A,Cabin_d_B,Cabin_d_C,Cabin_d_D,Cabin_d_E,Cabin_d_F,Cabin_d_G,Cabin_d_T,Cabin_s_P,Cabin_s_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
29.0,216.0,10.0,611.0,594.0,0.0,412,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,86,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
45.0,0.0,0.0,734.0,3.0,5.0,413,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
30.0,63.0,9314.0,249.0,2624.0,4538.0,79,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
29.0,776.0,0.0,4.0,0.0,23.0,414,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
16.0,0.0,0.0,0.0,0.0,0.0,335,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
20.0,1.0,0.0,0.0,4926.0,1.0,336,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
33.0,235.0,2.0,1.0,650.0,0.0,338,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,339,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
24.0,600.0,593.0,1404.0,0.0,1.0,417,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
29.0,860.0,305.0,18.0,1415.0,0.0,418,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
40.0,0.0,0.0,0.0,0.0,0.0,87,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
27.0,0.0,0.0,0.0,0.0,0.0,72,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
35.0,0.0,0.0,0.0,0.0,0.0,339,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
26.0,0.0,0.0,0.0,0.0,0.0,340,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
49.0,0.0,0.0,1058.0,0.0,0.0,73,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
23.0,0.0,0.0,0.0,0.0,0.0,341,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
23.0,0.0,0.0,0.0,0.0,0.0,342,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
14.0,0.0,0.0,0.0,0.0,0.0,342,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
21.0,770.0,0.0,0.0,40.0,0.0,341,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
18.0,0.0,1.0,0.0,80.0,826.0,343,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
19.0,721.0,62.0,7.0,0.0,0.0,419,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
22.0,624.0,0.0,0.0,0.0,185.0,344,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
17.0,736.0,0.0,2.0,20.0,0.0,420,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
13.0,0.0,2.0,480.0,10.0,176.0,421,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
16.0,0.0,0.0,0.0,0.0,0.0,416,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
20.0,1146.0,0.0,0.0,0.0,3.0,422,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
20.0,75.0,0.0,0.0,1545.0,0.0,129,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
61.0,2.0,0.0,17.0,868.0,28.0,343,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,423,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
3.0,0.0,0.0,0.0,0.0,0.0,423,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
4.0,0.0,0.0,0.0,0.0,0.0,423,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
19.0,0.0,0.0,0.0,0.0,0.0,417,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
18.0,0.0,0.0,698.0,0.0,0.0,424,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
66.0,0.0,0.0,1610.0,0.0,0.0,130,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
21.0,0.0,1433.0,0.0,1234.0,0.0,419,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
7.0,0.0,0.0,0.0,0.0,0.0,345,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
15.0,0.0,951.0,128.0,0.0,0.0,425,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
13.0,579.0,226.0,61.0,1.0,7.0,420,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,89,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
38.0,0.0,0.0,0.0,0.0,0.0,346,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
45.0,2138.0,0.0,0.0,659.0,0.0,426,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
19.0,78.0,0.0,0.0,550.0,0.0,348,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
49.0,651.0,25.0,0.0,849.0,2.0,421,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
21.0,0.0,820.0,0.0,45.0,0.0,423,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
18.0,0.0,402.0,2027.0,0.0,0.0,424,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
43.0,0.0,0.0,0.0,0.0,0.0,429,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,425,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,425,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27.0,0.0,0.0,6.0,745.0,22.0,349,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
35.0,0.0,0.0,0.0,0.0,0.0,427,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
20.0,212.0,0.0,991.0,0.0,13.0,427,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
24.0,388.0,0.0,7.0,409.0,0.0,433,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
41.0,2.0,0.0,551.0,5577.0,68.0,351,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
23.0,0.0,774.0,0.0,0.0,0.0,347,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
27.0,0.0,0.0,0.0,0.0,0.0,352,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
58.0,0.0,0.0,0.0,0.0,0.0,348,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
30.0,437.0,3585.0,0.0,4488.0,281.0,80,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
24.0,1.0,0.0,0.0,318.0,247.0,428,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
31.0,46.0,1935.0,0.0,995.0,1254.0,64,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
46.0,607.0,0.0,41.0,334.0,251.0,429,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
20.0,938.0,59.0,31.0,12.0,0.0,429,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
20.0,0.0,0.0,0.0,0.0,0.0,350,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
30.0,0.0,236.0,0.0,1149.0,0.0,437,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,0.0,421.0,0.0,207.0,63.0,438,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
48.0,0.0,0.0,0.0,0.0,0.0,431,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25.0,0.0,0.0,619.0,0.0,70.0,439,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
43.0,0.0,0.0,0.0,0.0,0.0,352,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
27.0,0.0,280.0,119.0,646.0,5.0,440,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
26.0,26.0,4587.0,0.0,102.0,0.0,65,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
37.0,0.0,0.0,0.0,0.0,0.0,65,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
42.0,0.0,1180.0,0.0,2677.0,283.0,65,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
61.0,0.0,654.0,902.0,0.0,68.0,156,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
29.0,1443.0,1108.0,47.0,0.0,0.0,442,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
51.0,1671.0,0.0,17.0,0.0,0.0,443,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
43.0,2019.0,0.0,560.0,0.0,0.0,76,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,90,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
31.0,0.0,0.0,187.0,602.0,0.0,157,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
13.0,0.0,14.0,857.0,0.0,72.0,432,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
20.0,546.0,0.0,228.0,0.0,0.0,354,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
29.0,1356.0,20.0,0.0,13.0,0.0,433,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
16.0,0.0,0.0,0.0,0.0,0.0,355,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
15.0,0.0,2347.0,0.0,380.0,0.0,434,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
50.0,0.0,5.0,0.0,2170.0,0.0,445,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
41.0,0.0,29813.0,0.0,1257.0,6.0,27,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
43.0,2.0,2229.0,33.0,6.0,198.0,27,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,27,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
47.0,0.0,0.0,880.0,0.0,2.0,357,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,355,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
14.0,0.0,600.0,0.0,204.0,0.0,435,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,356,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
22.0,48.0,329.0,182.0,26.0,154.0,437,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
32.0,2.0,416.0,26.0,510.0,0.0,159,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
31.0,0.0,14.0,671.0,1.0,3.0,438,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
24.0,0.0,1220.0,0.0,140.0,0.0,438,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
39.0,9.0,18.0,0.0,2.0,878.0,359,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
